"Ayat_id","mm_Translation","multi_ayats"
16,"မကြာမီ ငါ (၏ တုံ့ပြန်ရလဒ်) သည် သူ့နှာခေါင်းထိပ်ဖျား၌ အမှတ်အသားပြုလုပ်မည်။ 1817",""
17,"ဧကန်အမှန် ငါသည် ဂျန္နဟ် (ဥယျာဉ်) ၏အပေါင်းအဖော်များအား အကျပ်အတည်း သက်ရောက်စေသကဲ့သို့ သူတို့အားလည်း သက်ရောက်စေခဲ့၏။ တစ်ချိန်တွင် သူတို့က နံနက်စောစော အသီးများကို မုချ ဆွတ်ခူးကြမည်ဟု အခိုင်အမာ ကျိန်ဆိုခဲ့ကြ၏။",""
18,"စင်စစ် သူတို့သည် (လိုအပ်သူများကို မျှဝေရန်) ခွဲတမ်း သတ်မှတ်ခြင်း မရှိကြချေ။",""
19,"ထို့နောက် သူတို့ အိပ်နေကြစဉ် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင့်ပြဋ္ဌာန်းချက် နှင့်အညီ လှည့်ပတ် စောင့်ကြပ်သောအရာတခုသည် 1818 လှည့်ပတ် စောင့်ကြပ်လျက် ရှိခဲ့၏။",""
20,"သို့ဖြစ်ရာ နံနက်အချိန်တွင် ထို (ဥယျာဉ်) မှာ ရိတ်သိမ်းပြီးသကဲ့သို့ ဖြစ်သွား၏။",""
21,"ထို့နောက် သူတို့သည် နံနက်အချိန်၌ တစ်ဦးကိုတစ်ဦး ဟစ်ခေါ်ကြသည်မှာ-",""
22,"“သင်တို့ သီးနှံများ ဆွတ်ခူးလိုကြလျှင် သင်တို့၏ လယ်ယာမြေသို့ စောစောသွားကြစို့” (ဟူ၏)။",""
23,"ထို့နောက် ထွက်ခွာကြစဉ် အချင်းချင်း တီးတိုး ပြောဆိုကြသည်မှာ-",""
24,"“ယနေ့ သင်တို့ထံ မည်သည့် လိုအပ်ချက်ရှိသူ-ဆင်းရဲသား တစ်ဦးတစ်ယောက်မျှပင် မဝင်စေရ” (ဟူ၏)။",""
25,"ထို့နောက် သူတို့သည် (သူတို့၏ ဥယျာဉ်သို့) စောစောထွက်ခွာခဲ့ကြ၏။ သူတို့သည် (ဆင်းရဲသားများ အား ဥယျာဉ်သို့ ဝင်ရောက်ခြင်းမှ) တားဆီးနိုင်စွမ်း ရှိကြ၏။",""
26,"ထို့နောက် သူတို့သည် ထို (ဥယျာဉ်-လယ်ယာ) ကို မြင်ကြသောအခါ၊ “ကျွန်ုပ်တို့ လမ်းမှားခဲ့ကြပြီ” (ဤ သည် ကျွန်ုပ်တို့၏ လယ်ယာ-ဥယျာဉ် မဖြစ်နိုင်ချေ)-",""
27,"“ထိုသို့ အလျှင်း မဟုတ်၊ အမှန်မှာ ကျွန်ုပ်တို့သည် (ကောင်းကျိုးများကို) လက်လွှတ်ခဲ့ကြရပြီ” ဟု ပြောဆိုကြ၏။",""
28,"သူတို့မှ အကောင်းဆုံးသောသူက (တစ်နည်း) စိတ်ထား မျှတသူက “ကျွန်ုပ်သည် သင်တို့အား (သတိ ပေး) ပြောဆိုခဲ့ သည်မဟုတ်လော။ သင်တို့သည် အဘယ်ကြောင့် တာဝန်ရှိသည်နှင့်အညီ မဆောင် ရွက်ကြသနည်း” ဟု ပြောဆိုခဲ့၏။ 1819",""
29,"သူတို့က “အို-ကျွန်ုပ်တို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၊ အရှင်သည် ချို့တဲ့မှုကင်း၍ အတုမဲ့ ဖြစ်တော်မူ၏။ ဧကန်စင်စစ် ကျွန်ုပ်တို့သည် မတရား ကျူးကျော်သူများ ဖြစ်ကြသည်” ဟု (ဝန်ခံ) ပြောဆိုကြ၏။",""
30,"ထို့နောက် သူတို့သည် အပြန်အလှန် လှည့်ကြည့်ကြ၍ အချင်းချင်း အပြစ်ဖို့ကြ၏။",""
31,"သူတို့က “ဪ-ကျွန်ုပ်တို့ ပျက်စီးရလေခြင်း၊ ကျွန်ုပ်တို့သည် အမှန်ပင် ဆိုးသွမ်းသူများ ဖြစ်ကြ၏”-",""
32,"“ကျွန်ုပ်တို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင့် (လမ်းညွှန်မှုဆီ) သို့ အမှန်ပင် ဦးလှည့် ကြပါပြီ။ (ထိုသို့ဖြင့်) အရှင်သည် ကျွန်ုပ်တို့အား ထိုထက် ကောင်းမွန်သော (ဥယျာဉ်) ကို အစားပေးရန် မျှော်လင့်ရသည်” ဟု ပြောဆိုကြ၏။ (တစ်နည်း) “ကျွန်ုပ်တို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေ သောအရှင်သည် ထိုထက် သာလွန်ကောင်းမြတ်သော ဥယျဉ်ကို လဲလှယ်ပေးနိုင်၏။ ဧကန်ပင် ကျွန်ုပ် တို့သည် အရှင့် (ပြဋ္ဌာန်းချက်များ) ဆီသို့ ဦးလှည့်ကြပါပြီ” ဟု ပြောဆိုကြ၏။",""
33,"အရေးယူ ဒဏ်ခတ်မှုသည် ဤသို့ပင် ဖြစ်ပေါ်၏။ အနာဂတ် ကာလ၏ အရေးယူ ဒဏ်ခတ်မှုသည် ပို၍ ကြီးမားလှ၏။ သူတို့သိရှိကြလျှင် ကောင်းလေစွ။",""
34,"ဧကန်အမှန် (မိမိတို့၏ အရည်အသွေးများကို အရှင့်လမ်းညွှန်မှုအားဖြင့်) ထိန်းသိမ်းသောသူတို့အဖို့ သူတို့အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသော အရှင့် ပြဋ္ဌာန်းချက် အရ စည်းစိမ် ချမ်းသာနှင့် ပြည့် စုံသော ဂျန္နားသ် (ဥယျာဉ်များ) သည် ရှိ၏။",""
35,"သို့ဖြစ်ရာ ငါသည် (ငါ၏ ပြဋ္ဌာန်းချက်များကို) နာခံကြသော ငြိမ်းချမ်းရေးဝါဒီတို့အား ရာဇဝတ်သား များကဲ့သို့ စီရင်ရမည်လော။",""
36,"သင်တို့တွင် မည်သို့သော အကြောင်းပြချက် ရှိကြ၍၊ မည်သို့ ဆုံးဖြတ်ကြသနည်း။",""
37,"သို့မဟုတ် သင်တို့၌ ဥပဒေကျမ်းတစ်စောင် ရှိ၍၊ ထို (ကျမ်း) ၌ သင်တို့ နှစ်သက်ဖွယ် အကြောင်းအရာ များ ပါရှိသောကြောင့် လေ့လာ ဆည်းပူး သင်ယူနေကြသလော။","37-38"
39,"သို့မဟုတ် ငါ့အပေါ်၌ ယောက်ဝ်မွတ်လ် ကိယာမဟ် (ရလဒ်များ အပြည့်အဝ ပုံပေါ်လာသော ကာလ) တိုင်အောင် သင်တို့ စီရင်ဆုံးဖြတ်ကြသည့်အတိုင်း ဖြစ်ရမည်ဟု အခိုင်အမာပြုထားသော ကတိသစ္စာ ရှိနေသလော။",""
40,"သင်သည် သူတို့အား “ဤကိစ္စနှင့် စပ်လျဉ်း၍ သူတို့အနက် မည်သူက တာဝန်ယူ အာမခံသနည်း” ဟု မေးမြန်းလော့။",""
41,"သို့မဟုတ် သူတို့တွင် (အရှင့်လမ်းညွှန်မှုနှင့် ယှဉ်ပြိုင်ရန် အရှင်၏) ပြိုင်ဘက်များ ရှိနေကြသလော။ သူတို့သည် မှန်ကန်စွာ ပြောဆိုသူများ ဖြစ်ကြလျှင် သူတို့နှင့်အတူ (အရှင်၏) ပြိုင်ဘက်များကိုပါ ခေါ် လာသင့်၏။ 1820",""
42,"အခက်အခဲနှင့် ကြုံတွေ့ရသော ကာလ (တစ်နည်း) ပြင်းထန်သော ဘေးဒုက္ခ ဖြစ်ပေါ်လာသော 1821 ကာလတွင် ကျိုးနွံ နာခံရန်အတွက် ဆင့်ခေါ်ခြင်းခံကြရမည်။ သို့သော် သူတို့သည် စွမ်းဆောင်နိုင်ကြ မည် မဟုတ်ချေ။ 1822",""
43,"သူတို့၏ မျက်စိများသည် ညှိုးငယ်စွာ အောက်သို့ စိုက်၍ နေကြပေမည်။* အသရေ ပျက်ခြင်း-ဂုဏ် သရေ ကျဆင်းခြင်းက သူတို့အား ဖုံးလွှမ်းလျက် ရှိမည်။ ကောင်းမွန်သော အခြေအနေ၌ ရှိနေကြစဉ် က သူတို့သည် ကျိုးနွံ နာခံရန် ဆင့်ခေါ်ခြင်းကို အမှန်ပင် ခံကြရ၏။ (သို့သော် သူတို့သည် သွေဖည် ဆန့်ကျင်လျက်ပင် ရှိခဲ့ကြ၏)။",""
44,"သို့ဖြစ်ရာ သင်သည် ဤဟဒီးစ် (သတင်းစကား ဆင့်ပြန်ချက်) ကို 1823 မဟုတ်မမှန်ဟု စွပ်စွဲသော သူတို့အား ငါ (၏ တုံ့ပြန် ရလဒ် ဖြစ်ပေါ်မှုသို့) လွှဲအပ်ပါလေ။ ငါ (၏ တုံ့ပြန် ရလဒ် ပြဋ္ဌာန်းချက်) သည် သူတို့ အား သူတို့ မသိသော နေရာမှ (တစ်နည်း) သူတို့ မသိသော နည်းမျိုးဖြင့် (ပျက်စီးမှုသို့) တဖြေးဖြေး ဆွဲယူအံ့။",""
45,"အမှန်မှာ ငါသည် သူတို့အဖို့ ရွှေ့ဆိုင်းခွင့် ပေးထား၏။ ဧကန်စင်စစ် ငါ၏ စီမံကိန်းသည် လွန်စွာ ခိုင်ခံ့ လှ၏။*@* [7:183] အောက်ခြေ (၇၃၇)]",""
46,"သို့မဟုတ် သင်သည် သူတို့ထံမှ အဖိုးအခ တစ်စုံတစ်ရာကို တောင်းဆိုသောကြောင့် သူတို့ ကြွေးမြီပေးဆပ်ရန် ဝန်ပိနေကြသလော။ (တစ်နည်း) ဒဏ်ငွေဆောင်ရသောကြောင့် ဖိစီးခံနေကြရသလော။@[ဆက်စပ်အာယဟ် [52:40]]",""
47,"သို့မဟုတ် သူတို့ထံ မျက်ကွယ်မှ (အသိပညာများ ရှိသောကြောင့်) ရေးသား မှတ်တမ်းတင်လျက် ရှိနေ ကြသလော။@[ဆက်စပ်အာယဟ် [52:41]]",""
48,"သို့ဖြစ်ရာ သင့်အား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင်၏ ဆုံးဖြတ်ချက်ကို ဇွဲနပဲကြီးစွာ စောင့်ဆိုင်းလော့။ ငါးရှင်ကဲ့သို့ 1824 မဖြစ်နှင့်။ သူသည် (အလ္လာ့ဟ်အား) တမ်းတခဲ့စဉ်က သောက ဖိစီး လျက် ရှိ၏။",""
49,"အကယ်၍ သူ့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ကျေးဇူးပြုမှုသာ မသက်ရောက် ခဲ့လျှင် သူသည် လွင်တီးခေါင်၌ အခြေမလှဖြစ်၍ စွန့်ထားခြင်းကို မုချ ခံရပေမည်။*@* [37:145-146]",""
50,"သို့သော် သူ့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်က သူ့အား ရွေးချယ်ခဲ့ပြီး၊ ပြုပြင် ပြောင်းလဲသောသူတို့အနက် အပါအဝင် ဖြစ်စေခဲ့၏။",""
51,"စင်စစ် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူတို့သည် ဇိက်ရ် (တည်းဟူသော ကုရ်အာန်) ကို ကြားကြ သောအခါ သင့်အား သူတို့၏ မျက်စိများဖြင့် (သင်၏ ရပ်တည်ရာမှ) တိမ်းပါး ချွတ်ချော်စေရမည်ဟူ သော အကြည့်မျိုးဖြင့် စူးစူးဝါးဝါးကြည့်ကြ၏။ ထို့ပြင် “သူသည် အမှန်ပင် ရူးသွပ်နေသူ ဖြစ်သည်” ဟု (စွပ်စွဲ) ပြောဆိုကြ၏။@[ဆက်စပ်အာယဟ်များ [17:73-76]]",""
52,"စင်စစ် ထို (ကုရ်အာန်) သည် လူ့အနွယ်ဝင် အသီးသီးတို့အဖို့ အဆုံးအမမှတစ်ပါး အခြားမဟုတ်ပြီ။",""
